x	y	$\phi_{prot}$	$\phi_{RNA}$	(((($\phi_{RNA}$ * _Constant(...)) + _Constant(...)) + ($\phi_{prot}$ * _Constant(...))) + (($\phi_{RNA}$ * _Constant(...)) * $\phi_{prot}$))
-14.4823238126364	-26.0364768110526	0.12185359224836	2.71214161442487e-09	-0.999999996695158
12.4485238307995	26.1866399331088	0.121789266957342	3.3994057316974e-09	-0.999999995859889
27.9879899858197	-7.8523270525919	0.121801541694784	3.28649754631587e-09	-0.999999995996995
-27.1902404469688	7.23819250472651	0.12183326388637	5.42863095821826e-09	-0.999999993386122
-29.0025717591786	0.937918753006065	0.121843929354241	3.35644906446451e-09	-0.999999995910371
-21.6963577179778	-19.6501279620808	0.121871857054418	3.03645941215363e-09	-0.99999999629941
27.0223108437575	-11.3276530091539	0.121798339201239	3.02981011949686e-09	-0.999999996309742
-1.67633884954074	-29.2285286075213	0.121819182670384	3.0415649017883e-09	-0.999999996294791
-28.2354493952988	-6.76155019675128	0.121863920202528	3.34447575360868e-09	-0.999999995924291
-27.24354208342	10.7784125718745	0.121814155129622	3.04799951404206e-09	-0.999999996287105
18.1156950334521	-22.7417069606806	0.121792695451861	3.30461686158309e-09	-0.999999995975218
-0.655196671936783	29.2895178464329	0.121782253836874	3.04862196838304e-09	-0.99999999628732
-26.0866284254418	12.8487115642662	0.121809329709855	3.27259285755088e-09	-0.999999996013677
1.89478526970891	-28.9876184563608	0.121811745922387	3.31624366223557e-09	-0.999999995960426
-9.73751658616838	27.5701740178869	0.121781404221634	3.07056470034334e-09	-0.999999996260623
-16.3395140336132	23.4941017023117	0.121789319820798	4.08181746975658e-09	-0.999999995028782
18.4313133845922	-22.7700871967699	0.12179139915443	3.0360430499239e-09	-0.999999996302361
2.33576642374579	29.1838808466325	0.121783002849421	3.03157705204371e-09	-0.999999996308054
24.6425675727069	-13.7128575906511	0.121805626690171	5.20006942028687e-09	-0.999999993666023
-28.9525579340556	-4.63678628664036	0.121857469404629	3.03133231273723e-09	-0.999999996306095
4.75844991596105	28.6489316397968	0.121785345991386	3.3381128523268e-09	-0.999999995934668
12.9713191529756	-26.0488825720955	0.121793957136709	3.21028497735797e-09	-0.999999996090067
-0.409306255686429	29.1197820566734	0.121783228228135	3.24288963851516e-09	-0.999999996050704
2.24518829192718	-29.0255858542086	0.121810755837982	3.27308343841453e-09	-0.999999996013032
12.8600862776048	-26.3185669085577	0.121793175045344	3.02379789314914e-09	-0.999999996317221
28.7213375346793	5.74172025786361	0.121802396774089	3.01961724139589e-09	-0.999999996322034
-29.4394054152345	2.50428829092882	0.121836963207787	2.83698595313159e-09	-0.999999996543502
-17.4351470631091	23.1762120247082	0.121787042994608	3.36050921911138e-09	-0.999999995907335
28.7388404363796	-5.72570638227972	0.121801163265679	3.00083751097364e-09	-0.999999996344945
-26.9767345856299	10.9276393209313	0.12181456653737	3.27130747543522e-09	-0.999999996015071
-1.92377212729359	-29.0605532455604	0.121820745361292	3.22430092850834e-09	-0.999999996072133
-29.1745195921458	1.20729537664575	0.121842297775045	3.15661924810049e-09	-0.999999996153903
-28.5743817681008	-8.45516450843773	0.121863889053687	2.70222724076653e-09	-0.999999996706961
-29.6589119240384	2.72062186172215	0.121835966577659	2.76620836472897e-09	-0.999999996629763
-28.9151672913031	3.33996100244679	0.121836107892519	3.22968669094718e-09	-0.999999996065075
-25.1708515711071	-14.9652523167277	0.121873366277544	3.01981773516011e-09	-0.999999996319646
28.5116526167292	-5.94661409619439	0.121802021134288	3.19903457904942e-09	-0.999999996103511
-16.094086523264	23.3220920563148	0.121792125457787	4.77529247816965e-09	-0.99999999418407
12.3201721043381	26.5033834311898	0.121787822827072	3.11834915440306e-09	-0.99999999620223
-28.7192379425097	-4.82857671562697	0.121858929914252	3.23083099832169e-09	-0.999999996062944
5.12059467403736	28.6462746426378	0.121785234209441	3.28283524553486e-09	-0.999999996001991
-5.20975770694914	-28.8189737639103	0.12182900626603	3.04122742809404e-09	-0.999999996294903
-14.1377212419405	-25.9955508307327	0.121853240312918	2.78149102850816e-09	-0.999999996610663
-17.7101980521672	-23.6654544722706	0.121863175149616	2.84583281517025e-09	-0.999999996531978
-17.3137083596025	23.5062502181817	0.121785735569153	3.13596944168473e-09	-0.999999996180837
25.3205414713427	-14.4159902897144	0.121796925450769	3.21295337294295e-09	-0.999999996086722
-13.6192469960792	-26.2861590867805	0.12185173094393	2.78104639211113e-09	-0.999999996611247
18.4285336797033	22.3938472915513	0.121793303195241	3.39258320043679e-09	-0.999999995868061
-18.1646950655291	-22.7777090203467	0.121866562900783	3.21064422081511e-09	-0.999999996087298
0.614639697893135	-29.135189912984	0.121814004756494	3.16066656315188e-09	-0.999999996149865
-18.0000389496303	-23.7432950108039	0.121863243461353	2.77294447090249e-09	-0.9999999966208
14.0110243651981	-25.5334658883461	0.121793486491677	3.24051054114001e-09	-0.999999996053269
-28.9980153552594	4.55387586236324	0.12183130816386	2.94641764704557e-09	-0.999999996410341
-28.7437150284869	4.70494034724153	0.121831946253071	3.18826238963612e-09	-0.999999996115678
-28.4178834659601	-7.0441722560316	0.121863043534762	3.05193110350709e-09	-0.999999996280824
26.7599700038071	-11.5400848502079	0.121799007125565	3.2066319395044e-09	-0.999999996094354
13.4978097743482	-25.7825386701337	0.121793864892965	3.25849672004485e-09	-0.999999996031351
12.4315135896141	-26.3253099897197	0.121794025926313	3.14566123331528e-09	-0.999999996168773
13.3756455504224	-26.0575047564687	0.121793096581302	3.07394690657363e-09	-0.999999996256145
-29.0458092761277	-0.244155197962755	0.121847250033562	3.32445722605302e-09	-0.99999999594924
-18.4702615812583	-22.7856192097745	0.121866049551522	3.01453936042426e-09	-0.9999999963263
23.4174302466485	-17.2534006900951	0.121794994062227	3.27178359419311e-09	-0.999999996015131
12.3388257145973	-26.6173629622396	0.121793043250926	2.91555761101209e-09	-0.999999996449054
28.4902773515138	5.95317620623624	0.121803286790481	3.21920193936461e-09	-0.999999996078906
-1.7760900306416	29.3078687549035	0.121781525594962	2.95893844342556e-09	-0.99999999639656
