x	y	$\phi_{prot}$	$\phi_{RNA}$	(((($\phi_{RNA}$ * _Constant(...)) + _Constant(...)) + ($\phi_{prot}$ * _Constant(...))) + (($\phi_{RNA}$ * _Constant(...)) * $\phi_{prot}$))
-14.4823238126364	-26.0364768110526	0.112901808787209	8.04442506782765e-11	-0.999999999909177
12.4485238307995	26.1866399331088	0.112901758488136	1.00842613566482e-10	-0.999999999886147
27.9879899858197	-7.8523270525919	0.112901792801833	9.74872865097363e-11	-0.999999999889935
-27.1902404469688	7.23819250472651	0.11290162990826	1.61033919523143e-10	-0.99999999981819
-29.0025717591786	0.937918753006065	0.112901744287861	9.95608079002427e-11	-0.999999999887594
-21.6963577179778	-19.6501279620808	0.11290178098766	9.00651866563812e-11	-0.999999999898315
27.0223108437575	-11.3276530091539	0.112901808312842	8.98724974311254e-11	-0.999999999898532
-1.67633884954074	-29.2285286075213	0.112901798216245	9.02170077198622e-11	-0.999999999898143
-28.2354493952988	-6.76155019675128	0.112901747250051	9.92042006851358e-11	-0.999999999887997
-27.24354208342	10.7784125718745	0.112901760012244	9.04138509026356e-11	-0.999999999897921
18.1156950334521	-22.7417069606806	0.112901790373211	9.80219241023871e-11	-0.999999999889332
-0.655196671936783	29.2895178464329	0.11290176939913	9.04372910009459e-11	-0.999999999897895
-26.0866284254418	12.8487115642662	0.112901745900627	9.7077162212726e-11	-0.999999999890398
1.89478526970891	-28.9876184563608	0.112901785204122	9.8365091392848e-11	-0.999999999888944
-9.73751658616838	27.5701740178869	0.112901764087396	9.10872333023468e-11	-0.999999999897161
-16.3395140336132	23.4941017023117	0.112901700868469	1.21086189275386e-10	-0.999999999863292
18.4313133845922	-22.7700871967699	0.112901807117445	9.0055077301466e-11	-0.999999999898326
2.33576642374579	29.1838808466325	0.112901773019292	8.99316547436626e-11	-0.999999999898466
24.6425675727069	-13.7128575906511	0.112901687762548	1.54251986189178e-10	-0.999999999825847
-28.9525579340556	-4.63678628664036	0.112901765266924	8.99155081893976e-11	-0.999999999898484
4.75844991596105	28.6489316397968	0.112901755534854	9.9025394273768e-11	-0.999999999888199
12.9713191529756	-26.0488825720955	0.112901797143392	9.52226550488717e-11	-0.999999999892492
-0.409306255686429	29.1197820566734	0.112901757662207	9.62005790299269e-11	-0.999999999891388
2.24518829192718	-29.0255858542086	0.112901787995364	9.70848341615188e-11	-0.999999999890389
12.8600862776048	-26.3185669085577	0.112901808817117	8.96908019172479e-11	-0.999999999898737
28.7213375346793	5.74172025786361	0.112901805517777	8.95724525672425e-11	-0.999999999898871
-29.4394054152345	2.50428829092882	0.112901776311285	8.41517701355137e-11	-0.999999999904991
-17.4351470631091	23.1762120247082	0.112901742096255	9.96876633617456e-11	-0.999999999887451
28.7388404363796	-5.72570638227972	0.112901810727345	8.90134840091172e-11	-0.999999999899502
-26.9767345856299	10.9276393209313	0.112901746280718	9.70383724101838e-11	-0.999999999890442
-1.92377212729359	-29.0605532455604	0.112901786615596	9.56375025160144e-11	-0.999999999892024
-29.1745195921458	1.20729537664575	0.112901756302014	9.36330940846828e-11	-0.999999999894287
-28.5743817681008	-8.45516450843773	0.112901789219798	8.01526268968048e-11	-0.999999999909506
-29.6589119240384	2.72062186172215	0.112901780800786	8.20522657073231e-11	-0.999999999907362
-28.9151672913031	3.33996100244679	0.112901752024188	9.58011711564619e-11	-0.999999999891839
-25.1708515711071	-14.9652523167277	0.112901776292477	8.95725170359332e-11	-0.999999999898871
28.5116526167292	-5.94661409619439	0.112901798305666	9.48928985263883e-11	-0.999999999892864
-16.094086523264	23.3220920563148	0.112901663382318	1.41658990260936e-10	-0.999999999840065
12.3201721043381	26.5033834311898	0.112901775440697	9.2504735930795e-11	-0.999999999895561
-28.7192379425097	-4.82857671562697	0.112901753126313	9.5833354968727e-11	-0.999999999891802
5.12059467403736	28.6462746426378	0.112901759012994	9.73854554771469e-11	-0.99999999989005
-5.20975770694914	-28.8189737639103	0.112901793911147	9.02066287645425e-11	-0.999999999898155
-14.1377212419405	-25.9955508307327	0.112901804654351	8.25013421253914e-11	-0.999999999906855
-17.7101980521672	-23.6654544722706	0.112901794831143	8.44099529100643e-11	-0.9999999999047
-17.3137083596025	23.5062502181817	0.112901755768384	9.30264917599174e-11	-0.999999999894971
25.3205414713427	-14.4159902897144	0.11290179800305	9.53049917463587e-11	-0.999999999892399
-13.6192469960792	-26.2861590867805	0.112901805237361	8.2488169407051e-11	-0.999999999906869
18.4285336797033	22.3938472915513	0.112901765953918	1.00639433334384e-10	-0.999999999886376
-18.1646950655291	-22.7777090203467	0.112901771775157	9.52313353754437e-11	-0.999999999892482
0.614639697893135	-29.135189912984	0.11290179376351	9.3750111056764e-11	-0.999999999894154
-18.0000389496303	-23.7432950108039	0.112901799345745	8.22479060637614e-11	-0.999999999907141
14.0110243651981	-25.5334658883461	0.112901794019564	9.6119380007866e-11	-0.999999999891479
-28.9980153552594	4.55387586236324	0.112901769637367	8.7398533561495e-11	-0.999999999901325
-28.7437150284869	4.70494034724153	0.11290175462228	9.45727573914681e-11	-0.999999999893226
-28.4178834659601	-7.0441722560316	0.112901765376423	9.05262278709428e-11	-0.999999999897794
26.7599700038071	-11.5400848502079	0.112901797385904	9.51178007496894e-11	-0.99999999989261
13.4978097743482	-25.7825386701337	0.112901793464706	9.66528390611247e-11	-0.999999999890877
12.4315135896141	-26.3253099897197	0.112901801805168	9.33056443297082e-11	-0.999999999894656
13.3756455504224	-26.0575047564687	0.112901804975295	9.11784407010471e-11	-0.999999999897058
-29.0458092761277	-0.244155197962755	0.112901746196184	9.86115098372358e-11	-0.999999999888666
-18.4702615812583	-22.7856192097745	0.112901783818569	8.94143494090843e-11	-0.99999999989905
23.4174302466485	-17.2534006900951	0.112901795580035	9.70496227951926e-11	-0.999999999890429
12.3388257145973	-26.6173629622396	0.112901816180707	8.64799865635104e-11	-0.999999999902363
28.4902773515138	5.95317620623624	0.112901792970136	9.54932400980288e-11	-0.999999999892186
-1.7760900306416	29.3078687549035	0.112901774668328	8.77766328219135e-11	-0.999999999900899
25.4525366642537	14.4979318615808	0.112901796765143	8.99928375243789e-11	-0.999999999898396
-13.9595372602402	-26.3248547790123	0.112901809125467	8.05717804400817e-11	-0.999999999909033
-27.3880331527444	6.95046751851199	0.112901649007961	1.49850974938238e-10	-0.999999999830816
-28.8641666112377	-5.19006601399956	0.112901765527564	8.98199529575694e-11	-0.999999999898592
8.70160386512524	-27.6903501723037	0.112901785262792	1.00153426016789e-10	-0.999999999886925
28.1497418463023	-8.15382857512308	0.112901809179895	8.96342089485687e-11	-0.999999999898801
11.9832159326405	-26.7793762379848	0.112901815697389	8.67613038633287e-11	-0.999999999902045
-28.6656981749875	-5.4269692775219	0.112901756323031	9.42914345444239e-11	-0.999999999893543
11.6997947005568	-26.6459225944015	0.112901799472031	9.45013694587354e-11	-0.999999999893306
-6.41162602179003	28.5836881698609	0.112901767263878	9.00785173429882e-11	-0.9999999998983
25.0926468636077	-14.6858357003255	0.112901794212205	9.72946882350658e-11	-0.999999999890153
-3.50245910220673	28.9293984598397	0.112901760043853	9.44314537701244e-11	-0.999999999893385
-21.7655269408882	-19.3035819209669	0.11290176827135	9.61528300993284e-11	-0.999999999891442
-28.2960121207271	6.64058607430637	0.112901747254039	9.77205686299076e-11	-0.999999999889672
-18.4109754872987	23.4335123650626	0.112901780683189	8.09737164808837e-11	-0.999999999908579
-1.49536618159065	29.1823072448251	0.112901766028611	9.19496450225683e-11	-0.999999999896187
-28.3153265219956	-8.69096026039915	0.112901785144193	8.21872762720225e-11	-0.999999999907209
0.7448832828131	-29.4030141075229	0.112901809630934	8.63051684598567e-11	-0.99999999990256
26.3100775434203	-12.8933570920394	0.112901805343209	9.11849742037184e-11	-0.999999999897051
-17.4622989785575	24.155738263423	0.112901782548057	8.05403154691903e-11	-0.999999999909069
23.3819380874993	17.4110278706548	0.112901782771435	9.53332737120667e-11	-0.999999999892367
-25.9032449058602	13.1488203739842	0.112901742657818	9.86521915712422e-11	-0.99999999988862
-8.09616219852954	-27.9055821102528	0.112901773859382	9.86475641989283e-11	-0.999999999888625
-6.88731604956799	-28.2981054298335	0.11290178050127	9.58767453773148e-11	-0.999999999891753
-27.3771947231547	6.32113012909036	0.112901624052176	1.6508526161126e-10	-0.999999999813616
-6.14623956930689	28.4458141379696	0.112901753878868	9.65567285621778e-11	-0.999999999890986
-29.7896631533265	-0.878794874541581	0.112901782234342	8.14674222393389e-11	-0.999999999908022
-13.460563556303	-25.942307671006	0.112901785270887	9.18518096910917e-11	-0.999999999896298
-29.085472415959	3.60838423251105	0.112901763812544	9.01073368421403e-11	-0.999999999898267
24.8167114022967	-13.4206399890117	0.112901686561067	1.54779356846976e-10	-0.999999999825251
-20.1955078105944	-20.8922662495444	0.112901765162245	9.79880965630283e-11	-0.99999999988937
23.7754699836418	16.8153614689899	0.112901780962111	9.63638460084394e-11	-0.999999999891203
-6.5320808165149	-28.3179815993591	0.112901775894387	9.8304089878971e-11	-0.999999999889013
3.27810473934627	-28.4041270639684	0.112901736438072	1.2378379142852e-10	-0.999999999860246
20.9145643998983	20.5294800848222	0.112901795074087	8.85002533240211e-11	-0.999999999900082
-29.1935859531844	1.77840227427527	0.112901760927685	9.14162782137933e-11	-0.999999999896789
-29.2302762524511	0.036011716552726	0.112901757346327	9.31025961137494e-11	-0.999999999894886
10.9389317796322	-27.2796213714471	0.112901818194107	8.5407829465256e-11	-0.999999999903573
23.9381308483687	16.4958001736278	0.112901777949432	9.7978994440902e-11	-0.99999999988938
-28.4487858280148	6.31738957848047	0.112901753888329	9.45569347137529e-11	-0.999999999893244
10.6450078646965	-27.1907481084743	0.112901805084134	9.15052877837551e-11	-0.999999999896689
13.8842572432	-25.8121949367591	0.11290180394319	9.13778733334657e-11	-0.999999999896833
24.7525465748312	16.2288115687939	0.112901808500732	8.36616013543148e-11	-0.999999999905545
24.9080189677006	16.0092607252685	0.112901809230071	8.34333699986018e-11	-0.999999999905802
2.02072820943979	29.0512498796196	0.112901761385016	9.54319555676761e-11	-0.999999999892256
